1,0.477627397
2,0.487348825
3,0.495163053
4,0.501039565
5,0.508924186
6,0.517133415
7,0.521662056
8,0.52631557
9,0.534907997
10,0.53969413
11,0.542952538
12,0.547291934
13,0.560625196
14,0.570377469
15,0.595402718
16,0.646234989
17,0.737989962
18,0.917286158
19,1.273233056
20,1.951042891
